Landcat,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
80939810,0,117000,454500,-57600,180000,202500,0,137700,0,-129600,0,0,103500,57600,64800,38700,16200,171900,130500,126900,0,-13500,123300,13500,0,-64800,7200,164700,187200,-57600,-244800,0,-2700,-60300,6300
80939811,0,0,0,0,0,0,-137700,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,324900,0,0,0,0,0,-260100,0,0,0,0,0
80931001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0
80931004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80931006,0,0,0,0,0,0,0,0,0,57600,0,0,57600,0,0,0,64800,0,0,0,0,44100,57600,1800,72900,0,64800,57600,0,0,13500,57600,0,0,72900
80931007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80931008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0,101700,0,0,0,0
80931010,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,64800,13500,0,55800,0,0,57600,72900,0,0,187200,64800,64800,0,0
80931011,0,0,0,0,0,0,137700,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,0,0,0,0,260100,0,0,0,0,0
80938101,0,0,0,0,0,0,64800,0,0,0,0,-52200,0,0,0,0,0,0,52200,0,0,0,0,0,0,-122400,0,0,0,0,-72900,0,122400,0,0
80938104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80938106,0,40500,64800,-122400,-64800,0,-122400,0,-1800,0,122400,52200,0,114300,0,-18000,-114300,57600,12600,-314100,0,0,18000,-52200,0,0,187200,0,-57600,-64800,-122400,0,-137700,0,0
80938107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80938108,0,0,0,0,0,0,0,0,-55800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0
80938110,0,24300,122400,130500,-180000,-252900,64800,-122400,0,0,-187200,0,317700,-122400,-57600,-39600,-137700,187200,-57600,-248400,-130500,50400,-82800,52200,7200,-129600,123300,122400,64800,122400,-57600,-7200,0,-244800,72900
80938111,0,0,122400,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80938101,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,-64800,64800,0,0,-64800,0,0,64800,0,0,0,64800,0,0,0,-47700,0,0,0
80938104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2700,-55800,0,0,0
80938106,0,-9000,43200,195300,26100,-165600,-64800,262800,19800,-190800,0,1800,103500,111600,-216000,-25200,144900,0,-171900,64800,-56700,261000,-162000,45900,-110700,166500,-72900,215100,-262800,-182700,-62100,86400,-174600,13500,-73800
80938107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0
80938108,0,15300,0,0,0,0,0,0,0,-27000,0,0,0,0,0,57600,27000,-21600,0,0,-64800,0,0,0,21600,0,0,-32400,0,0,0,0,0,-15300,129600
80938110,0,-394200,1493100,-80100,175500,414000,-42300,-87300,-616500,-279000,-1346400,-154800,-363600,-370800,223200,1143900,-220500,834300,-395100,297900,71100,99900,-324900,458100,2700,-414900,91800,-565200,-666000,-162000,27900,1019700,846900,-487800,-260100
80938111,0,18900,8100,0,96300,-57600,0,0,0,7200,0,0,-316800,0,0,0,42300,-20700,0,374400,0,-64800,0,-309600,20700,-57600,0,0,64800,-64800,0,-122400,57600,-187200,-122400
80938110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80934001,0,-57600,46800,-78300,0,-295200,0,20700,0,-4500,0,122400,0,0,0,0,0,0,0,0,0,-72900,0,0,0,57600,57600,-288900,-97200,0,0,0,0,22500,7200
80934004,0,0,0,-57600,-8100,0,0,0,-285300,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,-57600,0,-66600,0,0,-27000,-225000,0,0,-187200
80934006,0,-7200,-176400,-64800,-56700,64800,0,36900,-81900,-53100,57600,57600,64800,0,-57600,0,-195300,64800,7200,0,90900,-17100,-171900,259200,34200,0,-33300,-141300,-97200,-115200,-122400,-188100,-18000,-9900,-73800
80934007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14400,0,0,0,0,0,0,0
80934008,0,-455400,-43200,-108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50400,0,-40500,-243000,0,0,-41400,0,-38700,-50400,0,0,-88200,-5400,23400,-7200,0
80934010,0,-122400,72900,0,0,-202500,0,0,0,129600,0,0,0,0,0,83700,0,0,0,72900,0,0,-50400,0,0,64800,-64800,57600,0,57600,57600,-64800,-47700,60300,-6300
80934011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80935001,0,0,0,-6300,-20700,-64800,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,-10800,0,0
80935004,0,0,0,0,-64800,0,0,0,0,0,0,0,0,-21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80935006,0,-235800,-10800,0,-483300,0,-64800,0,-115200,-195300,-252900,0,-39600,-93600,-57600,-129600,0,-123300,0,-63000,0,-325800,-187200,-131400,-122400,-57600,-129600,-252900,-76500,-57600,-137700,-347400,-234900,-57600,0
80935007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80935008,0,0,0,-49500,0,0,0,0,0,0,0,0,-274500,0,0,0,0,0,0,0,0,0,0,-193500,0,0,0,0,0,0,0,0,-72900,-64800,0
80935010,0,63000,-346500,0,0,0,0,-137700,0,-72900,0,0,-103500,0,-115200,-180000,0,-171900,-72900,-139500,0,0,-72900,0,0,0,0,0,-110700,0,0,-5400,-14400,0,0
80935011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939901,0,57600,18000,71100,20700,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97200,0,0,0,0,0,0
80939904,0,0,0,57600,72900,0,0,0,57600,0,0,0,0,21600,0,0,0,0,64800,0,64800,0,0,0,0,57600,0,0,0,0,144000,225000,0,0,260100
80939906,0,64800,176400,115200,475200,57600,64800,0,302400,175500,57600,0,-64800,-21600,0,72900,0,0,0,0,-33300,137700,171900,-259200,-122400,0,-31500,130500,162000,57600,260100,405000,69300,180000,64800
80939907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939908,0,382500,43200,108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,0,0,0,0,0,38700,0,0,0,43200,5400,118800,0,0
80939910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0
80939104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939106,0,0,0,-57600,0,0,0,0,0,0,-57600,0,0,0,0,-72900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939110,0,0,-72900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939201,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,-72900
80939206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80939211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80933101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80933106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80933108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80933110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80933111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80959006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0
80959008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80959806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72900,0,0,0,0,0,0,0,0,64800,72900,57600,0,57600,57600,0,57600,57600,0,0
80959808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80959806,0,0,0,-15300,137700,-57600,0,-64800,0,0,-64800,0,0,0,0,0,0,-72900,0,64800,0,0,0,15300,0,-64800,0,0,137700,0,0,115200,0,115200,-137700
80959808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800
80951006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80951008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80958106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80958106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80958108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80954006,0,-2007900,-3531600,-2522700,-3973500,-1009800,-1621800,-806400,-771300,-715500,0,-308700,-332100,0,72000,-1638000,-64800,-295200,-295200,-116100,-944100,0,-359100,-261000,-432900,-1857600,-252900,-2526300,-995400,-1362600,-1008000,-1110600,-1893600,-1436400,-2637000
80954008,0,0,-37800,-101700,-252000,0,0,0,0,-187200,0,-131400,-57600,0,0,0,0,0,0,-62100,0,0,0,0,-267300,-22500,0,-133200,0,0,0,-15300,-64800,-279000,0
80959906,0,2144700,3417300,2538000,4160700,1312200,1621800,936000,886500,1082700,64800,122400,332100,0,115200,1565100,7200,368100,295200,-63900,800100,-64800,423900,-74700,296100,1914300,195300,2526300,800100,1305000,403200,815400,1836000,1053900,3091500
80959908,0,0,37800,101700,187200,0,0,0,0,382500,0,130500,57600,0,0,0,0,0,0,62100,0,0,0,-314100,267300,22500,0,133200,0,0,0,15300,64800,279000,-64800
80959906,0,-136800,114300,0,-324900,-244800,0,-64800,-115200,-367200,0,186300,0,0,-187200,0,57600,0,0,115200,144000,64800,0,320400,72000,-64800,0,0,0,0,604800,122400,0,267300,-316800
80959908,0,0,0,0,64800,0,0,0,0,-195300,0,900,0,0,0,0,0,0,0,0,0,0,0,314100,0,0,0,0,0,0,0,0,0,0,0
80979004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979804,0,0,0,108000,0,0,0,59400,0,0,0,0,10800,0,0,0,18000,0,0,0,0,43200,0,0,0,5400,0,62100,0,0,0,0,45900,0,0
80979806,0,0,0,21600,0,0,19800,149400,0,0,57600,0,46800,57600,0,0,104400,57600,0,57600,0,14400,0,0,0,59400,0,10800,0,0,0,0,18900,0,0
80979808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,-45000,0,0,0,0
80978104,0,4500,0,0,0,0,0,-25200,-4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978106,0,-29700,0,-26100,0,0,7200,-53100,-23400,900,0,0,0,-7200,0,0,13500,0,0,0,8100,0,0,-5400,0,0,0,27000,0,0,23400,25200,0,0,-35100
80978110,0,-97200,48600,595800,-366300,-342000,706500,431100,1252800,252900,-641700,779400,601200,-866700,-360000,-1087200,63000,837000,-528300,-252900,77400,-75600,-64800,36000,-686700,-56700,-106200,711000,175500,160200,-506700,-261000,205200,228600,-802800
80978111,0,0,0,0,0,-6300,-12600,0,0,0,0,0,0,0,0,0,0,29700,0,0,0,2700,0,0,-29700,0,0,0,-2700,0,0,0,9900,0,0
80978101,0,0,230400,122400,0,226800,64800,-72900,64800,-230400,-122400,171900,-46800,-64800,57600,8100,0,0,-122400,-180000,86400,7200,-72900,0,0,16200,0,-86400,265500,0,122400,57600,-73800,72900,0
80978106,0,0,0,0,0,25200,0,0,0,0,0,0,-25200,0,0,0,0,0,0,0,0,0,0,0,0,41400,0,0,52200,0,0,0,-41400,0,0
80978110,0,0,0,64800,-64800,0,0,0,0,0,-64800,0,0,0,0,172800,0,0,0,0,0,64800,-172800,0,0,0,0,0,8100,0,0,0,57600,0,0
80978101,0,0,6300,0,0,10800,0,0,0,14400,0,0,-10800,0,10800,0,-20700,24300,11700,0,0,-10800,0,0,-24300,-11700,0,0,0,0,0,0,0,53100,0
80978104,0,0,0,0,45900,0,0,0,0,25200,0,-45900,0,0,0,0,-25200,1800,0,0,0,57600,0,0,-1800,0,0,0,-57600,3600,0,3600,0,0,0
80978106,0,-4500,-6300,0,-111600,-56700,147600,-129600,-122400,149400,216000,38700,18000,139500,386100,38700,-150300,83700,-126900,-49500,-287100,-206100,-103500,324900,-169200,11700,122400,172800,-172800,234000,-195300,3600,57600,314100,144900
80978110,0,-10800,0,0,0,-34200,32400,0,0,0,28800,0,0,900,0,18900,0,-28800,0,0,-33300,0,-18900,0,0,0,0,0,0,0,0,0,0,0,0
80978111,0,0,0,0,0,0,0,0,0,6300,0,0,0,5400,0,0,-6300,0,0,0,-5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979804,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130500,0,0,0
80979806,0,0,0,0,0,0,72900,50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122400,0,0,0,0,0,0,64800,0,0,0
80979810,0,0,0,0,0,0,64800,0,0,0,0,0,5400,0,0,0,0,0,0,-5400,0,0,0,0,0,0,0,0,0,0,0,57600,0,64800,0
80971001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80971004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80971006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80971010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80971011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978101,0,0,-6300,0,-72900,-10800,0,0,-64800,-14400,0,72900,10800,0,0,-8100,20700,0,-11700,0,0,0,72900,-45000,0,11700,0,0,0,0,-77400,-57600,0,-53100,0
80978104,0,0,0,-55800,0,0,0,-7200,0,0,0,0,0,0,0,0,-3600,0,0,0,0,-57600,0,0,0,0,0,-62100,57600,0,0,0,0,0,0
80978106,0,69300,6300,17100,0,26100,-129600,-18900,57600,14400,-216000,-57600,-18000,-157500,-64800,-38700,-24300,216000,4500,7200,279000,-115200,103500,5400,-57600,-11700,-195300,-60300,180000,0,-210600,-15300,-57600,-69300,-187200
80978107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978110,0,68400,7200,-98100,129600,123300,-128700,-276300,-352800,-325800,108000,-454500,-295200,-54900,244800,103500,340200,-743400,80100,92700,13500,-111600,314100,-407700,887400,309600,202500,107100,-370800,-2700,418500,57600,-50400,-375300,-15300
80978111,0,0,0,0,0,6300,12600,0,0,0,0,0,0,-5400,0,0,0,-29700,0,0,5400,-2700,0,0,29700,0,0,0,2700,0,0,0,0,0,0
80978101,0,0,-230400,-122400,72900,-226800,-64800,72900,0,230400,122400,-244800,46800,64800,-68400,0,0,-24300,122400,180000,-86400,3600,0,0,24300,-16200,0,86400,-265500,0,0,0,73800,-72900,0
80978104,0,-4500,0,0,-45900,0,0,25200,4500,-25200,0,45900,0,0,0,0,10800,-1800,0,0,0,0,0,0,1800,0,0,0,0,-3600,0,-134100,0,0,0
80978106,0,-35100,0,0,169200,78300,-25200,72000,88200,-106200,0,83700,25200,25200,-256500,0,-1800,-299700,0,57600,0,256500,0,-324900,104400,-41400,0,-92700,5400,-234000,382500,-78300,41400,-244800,19800
80978107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978110,0,39600,-55800,-442800,301500,310500,-602100,-285300,-900000,72900,620100,-324900,-363600,847800,115200,792000,-338400,-180000,448200,275400,-57600,180000,-57600,379800,-143100,-252900,-211500,-818100,129600,-157500,15300,145800,-212400,211500,875700
80978111,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,0,0
80978101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80978106,0,0,0,0,-57600,0,0,0,0,-58500,0,-64800,0,0,-64800,0,58500,0,122400,-72900,0,64800,0,0,0,0,72900,-57600,-64800,0,0,0,0,0,57600
80978110,0,0,0,-64800,0,-57600,-72900,130500,0,0,-50400,0,57600,72900,0,0,-64800,115200,0,-115200,0,-57600,0,-8100,-57600,0,115200,0,57600,0,72900,57600,0,-64800,-57600
80978111,0,0,0,0,0,0,0,0,0,-6300,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80974001,0,0,-41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80974004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80974006,0,0,-31500,0,0,0,-72900,-64800,0,0,0,57600,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0,57600,0,0,0
80974007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80974008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80974010,0,0,0,0,0,0,0,0,0,0,0,0,-5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,-64800,0
80974011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80975001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80975004,0,0,0,0,0,0,0,-59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5400,0,0,0,0,0,0,-45900,0,0
80975006,0,0,0,0,0,-72900,0,-135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59400,0,-57600,0,0,0,0,-83700,0,0
80975008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80975010,0,0,0,-54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80975011,0,0,0,-2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979901,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979904,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979906,0,64800,37800,179100,222300,0,0,177300,0,57600,0,50400,0,0,0,57600,0,0,158400,0,-7200,0,0,57600,0,64800,0,115200,0,64800,0,57600,57600,64800,0
80979910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979901,0,0,41400,-900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979904,0,0,0,-52200,0,0,0,0,0,0,0,-14400,-10800,0,0,0,0,0,0,0,0,-43200,0,0,0,0,0,0,0,0,0,0,0,0,0
80979906,0,-64800,-6300,-191700,-222300,0,-19800,-47700,0,-57600,-57600,-108000,-46800,-57600,0,-57600,0,-57600,-158400,0,22500,-14400,0,-57600,0,-64800,0,-57600,0,-64800,0,-115200,7200,-64800,0
80979910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80979911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80973106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80973110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80973111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999806,0,64800,129600,0,0,115200,0,57600,0,122400,187200,122400,64800,122400,0,72900,0,0,0,64800,57600,0,57600,0,0,57600,252000,187200,115200,0,57600,0,57600,0,0
80999807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80999806,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,0,-57600,0,0
80991006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,-57600,0,0,0,0,0,0,0,0,0,0
80998106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
